ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5041964,1,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,1,1,1,0,Low-skill Laborers,2.0
5041967,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041971,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041972,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041973,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041979,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041980,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041981,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041982,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041983,1,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0
5041984,1,F,N,N,1,81000.0,Working,Higher education,Married,House / apartment,-10500,-3594,1,0,1,0,Sales staff,3.0
5041985,1,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,1,1,1,0,Laborers,2.0
5041988,1,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,1,1,1,0,Laborers,2.0
5041990,1,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,1,1,1,0,Laborers,2.0
5041991,1,F,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16306,-4904,1,1,1,0,Laborers,2.0
5041994,1,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21343,365243,1,0,0,0,,2.0
5042008,0,F,N,N,0,315000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10450,-248,1,0,0,0,,2.0
5042010,0,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-12402,-917,1,1,0,0,Managers,2.0
5042011,0,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-12402,-917,1,1,0,0,Managers,2.0
5042013,0,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-12402,-917,1,1,0,0,Managers,2.0
5042014,0,F,N,N,0,157500.0,Working,Incomplete higher,Married,House / apartment,-12402,-917,1,1,0,0,Managers,2.0
5042016,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,Drivers,2.0
5042018,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,Drivers,2.0
5042020,1,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,Drivers,2.0
5042022,1,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,1,0,0,0,Managers,1.0
5042024,1,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,1,0,0,0,Managers,1.0
5042025,1,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,1,0,0,0,Managers,1.0
5042026,1,F,N,N,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-21381,-156,1,0,0,0,Managers,1.0
5042027,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042028,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042029,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042030,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042031,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042032,1,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11496,-1737,1,1,0,0,Laborers,2.0
5042033,1,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14060,-6457,1,1,0,0,,2.0
5042038,1,F,N,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13079,-2499,1,1,0,0,Managers,2.0
5042041,1,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0
5042042,1,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0
5042043,1,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0
5042044,1,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0
5042045,1,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0
5042047,0,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,-19050,-460,1,1,0,0,Laborers,1.0
5042048,1,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,Sales staff,1.0
5042049,1,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,Sales staff,1.0
5042050,1,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,Sales staff,1.0
5042051,1,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-16509,-2013,1,1,1,0,Sales staff,1.0
5042059,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042061,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042062,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042063,0,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042064,0,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042065,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042067,0,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042068,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042069,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042072,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042073,0,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042074,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042075,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042076,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042077,1,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5042079,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042082,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042083,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042084,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042087,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042088,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042089,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042090,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042091,1,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2.0
5042096,1,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5042097,1,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5042098,1,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5042099,1,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5042100,1,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5042105,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042106,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042107,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042113,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042114,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042115,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042116,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042117,1,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,1,0,Sales staff,2.0
5042122,1,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17784,365243,1,0,1,0,,2.0
5042123,1,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17784,365243,1,0,1,0,,2.0
5042124,1,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17784,365243,1,0,1,0,,2.0
5042125,1,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17784,365243,1,0,1,0,,2.0
5042126,1,F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17784,365243,1,0,1,0,,2.0
5042129,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042130,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042131,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042135,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042137,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042138,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042139,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042140,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042141,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042143,1,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2.0
5042145,1,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,1,1,0,0,Core staff,4.0
5042146,1,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,1,1,0,0,Core staff,4.0
5042147,1,F,Y,N,2,90000.0,State servant,Higher education,Married,House / apartment,-10393,-2255,1,1,0,0,Core staff,4.0
5042150,1,F,N,N,2,81000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11277,-1160,1,0,0,0,Cleaning staff,4.0
5042154,1,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19618,-1617,1,1,1,0,Laborers,2.0
5042156,1,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19618,-1617,1,1,1,0,Laborers,2.0
5042160,1,F,N,N,0,180000.0,Pensioner,Higher education,Married,House / apartment,-19038,365243,1,0,1,0,,2.0
5042161,1,F,N,N,0,180000.0,Pensioner,Higher education,Married,House / apartment,-19038,365243,1,0,1,0,,2.0
5042185,1,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-12490,-1191,1,1,1,0,Core staff,2.0
5042187,1,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-12490,-1191,1,1,1,0,Core staff,2.0
5042190,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042191,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042192,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042193,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042194,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042195,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042196,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042197,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042198,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042199,1,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19368,-1252,1,1,0,0,,2.0
5042207,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10559,-429,1,1,1,0,Drivers,2.0
5042209,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10559,-429,1,1,1,0,Drivers,2.0
5042211,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10559,-429,1,1,1,0,Drivers,2.0
5042215,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10559,-429,1,1,1,0,Drivers,2.0
5042217,1,F,N,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10559,-429,1,1,1,0,Drivers,2.0
5042219,1,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-11714,-1434,1,0,0,0,Sales staff,1.0
5042220,1,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-11714,-1434,1,0,0,0,Sales staff,1.0
5042221,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042222,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042223,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042224,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042225,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042227,1,F,N,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-16925,-1648,1,1,0,0,High skill tech staff,2.0
5042232,1,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12849,-6273,1,1,0,0,Sales staff,1.0
5042233,1,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12849,-6273,1,1,0,0,Sales staff,1.0
5042236,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042237,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042238,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042239,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042240,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042241,0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042242,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042243,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042244,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042245,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042246,1,M,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-1525,1,1,1,0,Low-skill Laborers,2.0
5042247,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042248,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042249,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042251,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042253,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042254,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042255,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042256,1,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0
5042259,1,F,N,Y,0,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21556,365243,1,0,0,0,,2.0
5042260,1,F,N,Y,0,405000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21556,365243,1,0,0,0,,2.0
